UniqueCount	AmbigCount
0	30
0	7
0	483
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	46
0	4
0	12
0	14
0	5
0	27
1	8
0	119
1	33
0	11
34	26
0	8
0	81
1	26
0	1
1	47
0	0
0	0
0	8
1	694
0	136
0	156
0	135
0	129
0	86
10	46
0	0
0	80
0	0
0	0
0	0
0	0
0	11
0	1
0	5
0	21
2	16
0	8
5	19
0	127
0	94
0	94
0	77
0	88
0	73
0	29
0	79
0	78
3	18
0	15
0	5
1	8
0	20
0	33
0	13
0	0
0	0
0	5
0	0
1	169
1	2
0	1
0	5
0	1
0	1
4	26
0	1
0	1
0	29
0	5
0	0
0	11
0	26
0	5
0	9
0	0
0	0
0	7349
255	17009
2	42291
1	0
0	12890
0	51
548	26179
1	10643
0	0
0	0
4	801
0	6
0	0
0	0
0	18
0	10
0	11
0	11
0	10
0	11
0	43
2	41
0	11
0	11
0	11
0	11
0	11
0	11
0	10
0	44
0	42
0	5
0	2
0	2
0	2
0	1
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	5
0	1
1	1
0	32
5	9
0	9
0	1
36	15
0	5
0	64
0	60
26	105
1	18
0	122
1	78
0	91
0	112
4	10
0	75
0	113
0	73
0	94
1	3
0	60
0	52
0	12
0	66
0	72
0	73
0	62
0	2
2	52
0	45
0	45
0	72
0	92
0	76
0	99
0	67
0	55
0	64
0	63
0	6
0	72
0	97
0	62
2	6
0	21
0	9
0	2
0	44
1	16
2	1
0	1
0	36
0	19
0	31
0	3
0	0
0	0
10	3
0	3
0	0
0	0
0	0
0	3
0	3
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
92	3312
6	1425
47	3159
0	0
0	759
7	88
115	90
24	28
6	62
19	17
4	14
0	11
0	15
0	2
0	3
0	1
0	1
0	0
0	1
2	0
2	103
2	99
2	97
1	86
0	3835
0	2781
147	3834
0	13
2	0
1	1462
0	1438
0	1374
0	1398
0	59
3	72
3	45
1	16
4	69
33	381
0	60
0	24
0	23
0	18
0	23
0	29
0	23
1	27
0	23
2	21
1	21
6	0
3	3
0	0
2	190
0	177
0	181
0	179
30	165
0	175
9	193
0	45
1	137
0	72
1	42
0	42
0	27
0	23
0	13
0	13
0	9
1	9
0	7
0	11
0	0
0	0
0	0
0	0
0	0
2	4
0	0
0	0
1	8
0	0
0	0
0	0
0	0
0	0
0	51
0	73
1	40
0	40
0	47
0	43
0	50
0	49
2	47
0	49
0	35
0	50
0	33
0	36
0	43
0	37
0	46
0	14
0	1088
0	1058
1	1021
71	720
1	661
0	390
0	248
432	0
0	2
1	0
2	2
0	6
0	3
4	0
1	671
0	700
0	676
1	440
0	491
0	379
0	403
2	130
0	358
3	256
0	100
0	146
0	202
0	171
0	163
1	39
0	89
0	79
0	111
8	24
0	1
1	1
0	20
0	14
11	20
0	20
0	4
0	21
0	0
0	4
8	289
1	288
5	211
0	203
2	10
0	44
0	54
3	17
21	56
0	34
7	27
0	19
0	2
0	0
4	198
0	103
0	67
0	136
2	49
3	133
0	105
0	1037
0	1425
0	1423
0	1150
0	377
0	1283
0	1427
0	1149
54	1088
1	903
0	1113
0	1423
0	1162
0	1064
0	1243
0	1312
0	580
0	388
3	386
0	1021
0	400
0	518
0	416
0	273
0	351
0	497
0	128
3	194
0	446
0	310
0	309
0	382
0	333
0	329
0	48
0	36
0	226
0	274
0	244
2	188
0	199
0	220
0	146
0	124
0	137
0	146
0	25
0	36
1	1
0	0
11	0
0	89
123	106
0	36
4	0
0	513
14	511
0	109
0	139
1	72
4	41
2	50
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1076
2	1029
22	1030
0	1063
11	283
0	78
0	0
0	678
10	830
0	688
9	460
0	1210
0	797
0	967
0	953
0	446
0	537
0	206
1	214
1	157
0	208
0	300
21	56
0	145
11	34
3	70
0	287
0	290
0	329
0	317
0	309
0	311
0	282
0	279
0	293
0	35
0	291
0	293
0	294
0	158
1	1098
0	692
24	946
20	200
9	420
0	240
0	5
38	125
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	550
0	22
9	4
3	2905
0	2189
77	2581
2	546
58	1747
88	1483
0	22
0	28
0	20
0	2618
8	2222
0	2537
1	2322
2	2398
1	177
0	589
1	645
0	0
0	0
0	0
133	1034
1	796
0	336
419	175
1	9
4	160
0	0
33	0
1	0
26	0
11	269
0	253
0	265
0	268
0	250
0	263
0	263
1	49
0	21
0	260
1	38
0	234
0	30
0	18
0	29
0	264
1	134
0	21
0	245
0	225
5	9
1	13
0	226
0	28
4	15
0	18
2	25
0	100
0	76
8	130
0	92
0	59
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
