UniqueCount	AmbigCount
0	7
0	3
0	486
0	0
0	1
0	1
0	0
0	2
0	2
0	0
0	0
0	0
0	0
2	50
0	8
0	13
0	13
0	4
0	25
0	11
7	162
4	50
0	44
115	34
0	23
0	160
2	37
0	8
8	67
0	0
0	0
0	3
1	691
0	108
0	140
0	115
0	116
0	67
40	78
0	0
0	63
0	0
0	0
0	0
0	0
0	12
0	0
0	6
0	31
6	41
0	6
6	25
0	190
0	149
0	173
0	142
0	134
0	117
2	43
0	153
0	123
0	62
0	62
0	18
1	20
0	36
0	46
0	32
0	0
0	0
0	6
0	2
0	264
0	6
0	0
0	10
0	0
0	0
0	24
0	2
0	0
0	46
0	6
0	0
0	13
0	37
0	6
0	7
0	0
0	0
0	4434
306	8733
0	46495
2	0
0	8584
0	30
324	16092
0	9590
0	0
0	2
9	1160
0	16
0	0
0	0
0	31
0	14
0	17
0	17
0	14
0	16
0	34
0	33
0	16
0	16
0	23
0	16
0	15
0	17
0	14
0	33
0	34
1	6
0	1
2	1
0	8
0	1
0	1
0	2
0	3
0	4
0	3
0	4
0	4
0	4
1	20
0	3
1	4
0	20
5	10
0	9
0	0
48	23
0	9
0	39
0	35
11	74
5	43
0	115
2	123
0	62
0	88
5	24
0	59
0	90
1	59
0	68
2	11
0	42
0	53
0	24
0	56
0	58
0	56
0	35
0	3
1	45
0	37
0	40
0	59
0	74
0	55
0	76
0	56
0	41
0	54
0	38
0	10
0	54
0	69
0	49
0	9
0	12
0	20
0	4
0	36
1	8
5	2
1	2
1	33
0	15
0	22
0	0
0	0
5	0
14	3
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
17	894
7	398
36	839
1	0
0	213
12	29
76	73
19	27
7	46
14	5
6	20
0	19
0	21
0	2
0	6
0	0
0	0
0	0
0	0
2	0
0	30
0	27
3	28
0	21
0	3039
0	2212
126	3036
0	10
0	0
0	1601
0	1565
0	1509
0	1545
0	72
3	83
6	59
0	31
1	58
88	429
0	48
0	56
0	50
0	29
0	47
0	61
0	50
3	50
0	47
0	32
0	31
9	0
9	10
0	0
0	102
0	89
0	93
0	97
7	98
0	94
4	102
0	27
0	73
0	30
0	20
0	20
0	4
1	1
0	4
0	4
0	1
0	1
2	1
0	9
2	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
2	5
0	0
0	0
0	0
0	0
0	0
0	86
0	116
11	51
0	48
0	35
0	31
0	41
0	39
0	38
0	42
0	30
0	38
0	28
0	32
0	33
0	28
0	34
0	6
0	676
0	653
0	632
55	457
1	427
0	253
0	146
192	0
2	1
0	0
2	2
0	3
0	2
4	0
1	359
0	375
0	366
1	235
0	248
0	197
0	205
7	66
0	186
0	135
0	60
0	79
0	106
0	92
0	86
0	21
0	42
1	37
4	49
3	10
1	1
1	1
0	39
0	30
5	38
0	38
0	5
0	36
0	2
0	8
23	527
3	532
11	393
0	366
2	23
3	60
1	82
3	22
54	120
0	60
28	56
0	44
1	4
0	0
2	62
0	28
0	23
0	39
2	13
1	50
0	41
0	494
0	672
0	672
0	536
0	183
0	617
0	673
0	535
27	528
0	459
0	525
0	671
0	544
0	505
0	576
0	602
0	265
0	175
1	179
0	485
0	194
0	233
0	186
0	119
0	156
0	240
0	73
3	99
0	232
0	162
0	167
0	186
0	154
0	155
0	18
0	8
0	121
0	131
0	126
1	108
0	104
0	107
0	73
0	59
0	63
0	64
0	15
0	20
1	1
0	0
16	0
3	67
89	83
1	31
16	0
0	297
11	299
0	80
0	90
2	49
2	24
4	24
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	425
1	408
5	409
0	413
5	117
0	32
0	0
0	552
4	651
1	558
5	351
0	999
0	650
0	778
0	785
0	370
0	419
0	177
2	173
2	142
1	176
0	247
19	44
0	94
4	19
0	48
0	185
0	183
0	200
0	198
0	186
0	196
0	171
0	173
0	185
0	15
0	175
0	184
0	186
0	89
1	319
0	199
18	275
7	63
9	132
2	72
0	7
23	90
0	6
0	6
0	6
0	0
0	0
0	0
0	5
0	0
1	0
0	0
0	0
0	1
0	4
1	5
0	1
2	95
0	3
1	5
0	390
0	294
19	351
2	84
32	234
18	200
0	12
0	13
0	9
0	431
4	373
0	424
0	386
1	397
0	20
0	99
0	113
0	0
0	0
0	0
52	534
0	406
0	170
172	106
1	15
2	140
0	0
24	0
3	0
19	0
13	299
0	278
0	291
0	292
0	267
0	285
0	296
10	43
0	18
0	288
0	28
0	254
0	31
0	14
0	25
0	292
0	163
0	20
0	276
2	251
2	10
0	14
0	262
1	35
2	17
0	19
1	44
0	111
0	86
2	124
0	83
2	60
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
2	812
0	753
0	692
0	628
0	580
0	645
0	645
0	645
0	155
2	1
0	228
0	1688
0	1681
23	673
11	273
0	2
0	0
0	1
4	769
0	701
0	242
1	602
0	646
0	606
0	651
0	675
0	661
0	623
3	103
0	146
0	98
0	38
0	193
0	63
0	82
0	140
0	135
2	76
2	25
0	12
2	9
74	675
1	0
1	3
0	0
0	0
5	238
12	47
0	234
0	153
0	1134
1	1120
7	1077
3	618
0	73
1	289
2	181
0	136
0	258
1	161
1	122
0	185
6	217
0	175
2	169
2	86
0	5
0	2836
0	3203
0	3302
0	3037
0	3088
0	3173
0	3033
0	2801
0	3163
0	3088
0	1615
0	3125
0	3150
0	3100
0	3151
0	3063
0	3052
0	2703
3	2867
0	2631
0	2784
4	2701
0	1895
0	1717
9	665
1	1146
0	796
1	489
0	66
0	248
1	0
0	3
0	3
0	0
0	3
0	2
1	3
0	3
6	4
0	1
0	5
0	5
0	1
1	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
4	24
0	0
0	0
2	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	23
0	0
0	0
0	0
0	0
0	0
0	0
0	104
0	19
0	5
0	12
1	12
0	10
0	87
0	11
0	83
0	16
0	23
0	20
0	23
0	20
0	28
0	25
0	22
0	13
0	12
0	20
0	11
0	75
0	25
0	68
0	51
0	12
3	29
2	0
0	0
0	99
0	162
1	150
0	165
0	127
35	184
0	133
0	176
0	186
0	195
2	173
0	124
0	147
0	0
0	0
0	0
0	23
359	37
0	0
0	17
2	14
0	4
0	4
0	27
0	27
3	27
0	6
4	14
0	5
8	21
0	21
5	8
0	4
0	2
0	0
18	2
0	2
0	0
0	566
0	169
0	662
0	299
6	25
0	529
0	244
97	394
5	190
1	183
0	187
0	170
0	166
0	77
1	25
1	16
0	13
0	12
2	0
0	53
1	51
0	51
0	57
0	47
1	33
0	27
0	0
0	0
0	212
0	201
0	160
0	59
2	20
2	22
0	10
2	36
0	52
0	16
0	5
0	10
1	0
0	26
0	26
0	90
0	24
68	91
3	46
37	113
1	19
0	504
0	589
21	585
0	589
0	571
3	1223
0	930
0	397
0	409
145	517
172	1406
0	1198
0	243
0	486
4	1
2	264
4	35
16	0
0	0
0	68
0	67
0	270
0	267
0	278
0	266
0	104
0	272
0	88
0	44
0	40
0	56
0	266
0	36
2	230
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
