UniqueCount	AmbigCount
0	9
0	1
0	943
0	0
0	2
0	1
0	0
0	3
0	3
0	0
0	0
0	0
0	0
2	76
0	6
0	19
0	25
0	8
0	45
1	10
11	318
1	86
0	56
173	76
0	45
0	255
4	44
1	24
11	85
0	1
0	0
0	2
1	1191
0	163
0	186
0	168
0	149
0	104
26	59
0	0
0	86
0	0
0	0
0	0
0	2
0	26
0	0
0	9
0	65
4	50
0	16
16	52
0	340
0	245
0	274
0	242
0	247
0	193
2	84
0	233
0	207
7	69
0	79
0	51
2	27
1	48
0	65
0	56
0	0
0	0
0	9
0	1
0	482
0	10
0	3
0	10
0	2
0	2
1	49
0	3
0	2
0	111
0	9
0	0
0	19
0	85
0	9
0	17
0	0
0	0
3	9725
273	18817
2	88107
1	4
0	21686
0	44
881	38824
3	22964
0	0
0	1
17	2070
0	14
0	1
0	0
0	68
0	28
0	27
0	28
0	27
0	28
0	82
2	81
0	28
0	28
0	37
0	28
0	28
0	28
0	28
0	84
0	85
1	13
0	2
3	2
0	5
0	1
0	1
0	1
0	3
0	3
0	2
0	2
0	2
0	1
2	20
0	2
2	2
0	51
17	22
0	22
0	0
57	50
0	7
0	38
0	35
18	71
16	65
0	138
8	146
0	65
0	79
15	11
0	47
0	76
2	45
0	64
1	4
0	36
0	36
0	14
0	44
0	48
0	51
0	34
0	21
0	43
0	32
0	31
0	46
0	67
0	61
0	72
0	44
0	38
0	47
0	40
0	27
0	50
0	73
0	46
0	26
0	13
0	50
0	21
0	32
2	8
1	1
0	1
1	40
0	25
0	25
0	3
0	0
1	0
4	8
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
45	1740
11	757
64	1654
0	0
1	410
31	58
148	100
32	36
11	64
22	5
6	31
0	28
4	30
1	3
0	11
0	3
0	3
0	3
0	0
2	0
1	43
1	38
2	42
1	34
0	6187
0	4494
216	6187
0	11
1	0
0	2808
0	2756
0	2662
0	2714
0	130
3	145
12	108
2	37
8	113
120	777
0	132
0	90
0	81
0	51
0	80
7	92
0	80
3	82
0	80
7	66
1	53
18	0
5	11
0	1
0	169
0	152
0	160
0	161
31	148
0	158
10	176
0	46
0	131
1	75
0	46
0	45
0	23
0	21
0	16
0	12
0	9
0	11
1	5
0	16
1	0
0	0
0	0
0	0
0	0
3	24
0	2
0	2
0	22
0	1
0	1
0	1
0	0
0	0
0	161
0	209
16	81
2	90
0	73
0	77
0	92
0	84
1	80
0	94
0	72
0	82
0	61
0	66
0	66
0	65
0	70
0	21
0	1324
0	1283
0	1232
118	908
0	840
0	471
0	286
310	0
2	6
1	4
0	5
0	3
0	1
6	1
0	674
0	694
0	678
3	423
0	474
0	396
0	418
5	142
0	374
1	274
0	120
0	156
0	206
0	175
0	166
1	50
0	97
0	74
6	103
14	32
0	2
6	0
0	48
0	34
7	48
0	47
0	6
0	47
0	3
1	12
44	753
3	777
7	573
0	508
2	38
1	97
2	129
2	38
81	168
0	79
42	75
0	54
3	3
0	0
2	108
0	58
0	40
0	72
0	34
0	69
0	47
0	883
0	1207
0	1203
0	967
0	365
0	1105
0	1205
0	970
63	935
9	779
2	940
0	1207
0	981
0	890
0	1034
0	1082
0	463
0	306
1	327
0	830
0	333
0	391
0	323
0	237
0	257
0	407
0	94
3	152
0	382
0	267
0	280
0	321
0	282
0	282
0	48
0	38
0	198
0	241
0	227
2	202
0	195
0	190
0	126
0	106
0	99
0	111
0	19
0	36
0	3
0	0
13	0
0	126
170	149
0	52
23	0
0	429
15	438
0	101
0	108
5	79
0	36
6	38
0	0
0	1
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	1
0	0
0	894
0	862
10	862
0	895
9	258
2	50
2	0
0	944
8	1126
7	955
18	651
0	1717
0	1110
0	1318
0	1318
0	622
1	713
0	274
2	278
1	210
1	277
0	437
36	92
0	190
4	52
1	97
0	315
0	315
0	350
0	346
0	334
0	343
0	303
0	303
