UniqueCount	AmbigCount
0	3
0	1
0	552
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	54
0	8
0	11
0	7
0	0
0	32
1	5
5	165
3	34
0	24
80	33
0	15
0	111
0	26
0	11
0	43
0	0
0	0
0	1
0	747
0	180
0	201
0	184
0	167
0	117
33	71
0	0
0	104
0	0
0	0
0	0
0	1
0	9
0	0
0	5
1	28
2	20
0	3
4	18
0	164
0	118
0	136
0	100
0	121
0	95
0	43
0	109
0	105
4	31
0	34
0	18
0	12
0	26
0	47
1	18
0	0
0	0
0	6
0	1
0	227
0	5
0	1
0	10
0	1
0	1
2	28
0	4
0	1
0	52
0	5
0	0
0	12
0	39
0	5
0	3
0	0
0	0
0	7057
572	16443
0	51506
3	0
1	14412
0	38
647	29681
2	12914
0	0
0	1
10	1027
0	10
0	0
0	0
0	23
0	9
0	10
0	10
0	9
0	10
0	43
1	41
0	10
0	10
0	14
0	10
0	10
0	10
0	9
0	46
0	47
0	5
0	2
1	2
0	3
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	11
0	1
1	1
0	31
3	9
0	9
0	0
41	20
0	9
1	68
0	64
27	102
7	60
0	159
3	97
0	94
0	111
4	20
0	84
0	110
0	83
0	97
0	11
0	66
0	65
0	23
0	75
0	85
0	88
0	64
0	23
0	67
0	53
0	58
0	84
0	92
0	83
0	103
0	75
0	69
0	79
0	71
0	29
0	82
0	99
0	76
1	29
0	21
0	39
0	22
0	52
1	17
3	2
0	2
0	62
0	28
0	53
0	0
0	0
0	0
11	4
0	1
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
80	3101
4	1312
70	2938
0	0
0	685
8	73
93	81
31	33
14	48
18	8
5	9
0	9
0	9
0	1
0	3
0	0
0	0
0	0
0	0
2	0
0	48
1	44
3	41
0	31
0	3364
0	2445
120	3363
0	16
1	0
0	1440
0	1407
0	1373
0	1406
0	60
2	79
1	61
1	27
3	62
57	391
0	61
0	28
0	28
0	20
0	27
0	34
0	28
0	30
0	27
1	20
1	21
5	0
2	2
0	0
2	214
0	196
0	207
0	209
43	181
0	201
7	219
0	50
2	166
0	104
0	72
0	68
0	39
0	30
0	28
0	23
0	13
2	13
0	4
0	14
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	54
0	74
2	33
0	37
0	19
0	18
0	20
0	21
1	21
0	19
0	15
0	22
0	13
1	14
0	17
0	17
0	18
0	3
0	1090
0	1060
2	1010
71	718
2	664
0	380
0	241
426	0
0	3
1	2
1	3
0	1
0	1
4	0
0	720
0	748
0	725
1	450
0	520
0	412
0	444
1	146
0	418
1	291
0	121
0	184
0	236
0	213
4	205
0	48
0	87
1	72
5	122
4	27
0	2
7	0
0	30
0	21
1	30
0	30
0	4
0	29
0	3
1	4
14	405
0	411
10	294
0	258
1	15
0	36
0	65
1	11
28	93
0	51
22	49
0	46
1	3
0	0
4	312
0	153
0	90
0	206
0	81
1	207
0	155
0	1037
0	1464
0	1460
0	1162
0	423
0	1322
0	1462
0	1161
40	1102
1	900
0	1122
0	1462
0	1175
0	1077
0	1241
0	1320
0	565
0	346
2	355
0	1000
0	368
0	474
0	383
0	267
0	323
0	496
0	113
5	183
0	469
0	332
0	331
0	401
0	350
0	351
0	46
0	31
0	240
0	287
0	253
