UniqueCount	AmbigCount
0	6
0	2
0	727
0	0
0	0
0	3
0	0
0	3
0	3
0	0
0	0
0	0
0	0
0	50
0	15
0	16
0	17
0	4
0	24
2	7
4	224
4	52
0	34
103	33
0	20
0	168
0	27
0	17
1	55
0	0
0	0
0	2
1	965
0	114
0	125
0	109
0	97
0	70
13	35
0	0
0	58
0	0
0	0
0	1
0	0
0	21
1	0
0	12
1	47
0	37
0	7
10	36
0	222
0	166
0	175
0	151
0	139
0	119
1	57
0	139
0	123
3	50
0	47
0	19
1	17
0	31
0	40
0	25
0	0
0	0
0	12
0	1
1	326
0	2
0	0
0	16
0	0
0	0
0	51
0	2
0	0
0	67
0	12
0	0
0	16
0	56
0	12
0	7
0	0
0	0
0	5777
84	11588
4	52242
4	0
0	13648
1	119
318	23700
0	12787
0	0
0	1
12	1421
0	12
0	0
0	0
0	55
0	9
0	9
0	9
0	9
0	8
0	40
0	38
0	8
0	7
0	19
0	7
0	8
0	8
0	9
0	42
0	41
2	4
0	3
6	3
0	7
0	0
0	0
0	0
0	1
0	2
0	1
0	1
0	0
0	1
1	27
0	5
0	6
0	29
2	10
0	10
0	0
35	25
0	6
0	56
0	53
22	98
7	65
0	157
3	98
0	87
0	102
6	13
0	67
0	104
0	68
0	90
0	8
0	62
0	51
0	16
0	67
0	72
0	71
0	55
0	24
4	45
0	40
0	48
0	69
0	93
0	80
0	91
0	65
0	56
0	61
0	57
0	25
0	63
0	87
0	58
1	25
0	12
0	47
0	23
0	38
3	9
1	4
0	4
0	19
0	9
0	15
0	2
0	0
1	0
4	4
0	3
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
45	1386
7	589
54	1326
1	0
0	362
17	56
136	120
29	34
8	86
23	9
12	32
0	30
1	33
1	4
0	5
0	1
0	1
0	0
0	1
15	0
1	70
5	61
6	67
0	49
0	4642
1	3413
215	4642
0	3
1	0
2	3183
0	3100
0	2972
0	3055
0	126
6	161
10	130
1	59
14	114
105	883
0	151
1	118
0	118
1	72
0	116
2	125
0	119
4	118
0	115
5	96
1	71
12	0
5	4
3	1
1	144
0	133
0	141
0	142
14	120
0	134
5	152
0	27
0	113
0	63
0	48
0	46
0	29
0	25
0	19
0	18
0	10
2	13
0	6
0	9
0	0
0	0
0	0
0	0
1	0
0	5
0	0
0	0
0	15
0	0
0	0
0	0
0	0
0	0
0	185
0	266
13	137
1	146
0	84
0	80
0	95
0	94
1	88
0	98
0	73
0	91
0	64
0	67
0	73
0	72
2	83
0	20
0	1404
0	1335
1	1260
87	819
3	742
0	504
0	347
220	0
1	3
2	1
1	3
0	4
0	1
3	1
0	614
0	635
0	617
1	426
0	445
0	360
0	378
4	138
0	336
1	233
1	108
0	138
0	158
0	132
3	127
0	35
0	50
0	46
5	72
4	13
0	2
3	1
0	32
0	25
2	33
0	33
0	3
0	30
0	2
1	7
28	554
2	563
7	423
0	382
1	28
2	72
4	105
5	28
41	125
0	67
39	65
0	49
1	3
0	0
5	89
1	47
0	28
0	61
0	25
0	58
0	39
0	697
0	927
0	923
0	759
0	256
0	854
0	928
0	759
40	711
1	607
1	739
0	926
0	771
0	709
0	813
0	843
0	377
0	244
2	249
0	661
0	274
0	323
0	249
0	180
0	215
0	295
0	70
2	118
0	283
0	202
1	198
0	234
0	193
0	192
0	31
0	20
0	137
0	170
0	158
3	135
0	135
0	138
0	96
0	73
0	75
0	76
0	21
0	26
1	3
0	0
6	0
1	106
146	127
1	51
23	0
0	331
15	326
0	60
0	88
2	55
0	26
4	33
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	810
3	780
11	786
0	814
8	225
2	48
1	0
0	873
6	1019
4	902
9	586
0	1604
0	1032
0	1210
0	1262
0	589
0	672
0	278
0	267
1	216
0	264
0	403
26	59
2	145
5	30
0	76
0	246
0	251
0	288
0	283
0	271
0	281
0	239
0	234
0	249
0	25
0	249
0	256
0	259
0	131
6	680
0	438
28	584
19	134
13	261
0	136
0	10
29	136
0	15
0	15
0	15
0	0
0	0
0	0
1	1
0	1
1	1
0	1
0	2
0	6
0	47
0	49
0	1
5	167
0	9
6	5
0	779
0	570
36	728
1	182
35	498
52	413
0	11
0	11
0	11
0	864
8	755
0	859
0	778
1	817
1	53
0	194
1	251
0	0
0	0
1	0
59	884
5	717
0	229
193	125
0	7
3	244
0	0
10	0
0	0
28	0
17	284
0	255
0	270
0	271
0	241
0	264
0	274
8	51
0	23
0	267
1	38
0	230
0	37
0	23
0	33
0	271
1	180
0	25
0	257
8	245
3	11
6	13
0	237
3	45
3	17
0	21
0	53
0	103
0	72
5	87
0	49
2	32
0	2
0	2
1	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	1261
0	1173
0	1108
0	992
0	900
0	1018
0	1017
0	1018
0	272
1	0
0	200
2	1334
0	1325
28	535
15	230
0	0
0	0
0	2
10	1214
0	1134
0	352
5	974
0	1058
0	926
0	1047
0	1090
0	1048
0	972
15	124
0	225
0	162
0	60
0	332
