UniqueCount	AmbigCount
1	397
0	88
0	6300
0	0
0	2
0	3
0	0
0	36
0	36
0	0
0	0
0	0
0	0
16	883
0	137
0	226
0	206
0	48
0	507
4	104
18	2307
6	668
0	198
1221	486
0	240
3	1466
13	394
5	182
52	924
0	0
0	0
0	90
14	8250
0	166
0	579
0	462
0	534
0	87
171	818
0	0
0	78
0	0
0	0
0	0
0	0
0	168
0	2
0	92
8	414
7	261
0	112
38	407
0	2312
0	1858
0	1718
0	1262
0	1538
10	1318
3	550
1	1429
0	1369
17	253
0	272
0	157
30	197
0	280
0	536
7	249
0	0
0	0
0	93
0	3
3	3449
0	68
0	23
0	160
0	2
0	3
15	387
0	28
0	2
0	538
0	92
0	0
0	220
0	415
0	92
0	117
0	0
0	0
10	75094
3123	217121
21	535789
25	0
5	155666
2	473
6114	275437
3	150068
0	0
0	3
67	15306
9	109
0	0
1	0
0	335
0	220
0	219
0	219
0	218
0	219
0	434
7	376
0	219
0	219
0	558
0	219
0	219
0	219
0	216
0	440
4	389
3	98
0	92
51	92
0	234
0	16
2	18
0	17
0	16
0	17
0	16
0	17
0	16
0	15
5	743
1	5
2	5
0	108
91	165
0	161
5	10
340	292
1	4
0	265
0	225
295	734
23	106
0	798
39	1544
0	686
0	733
17	36
0	289
0	731
0	271
0	700
17	46
0	274
0	178
0	44
0	265
0	277
0	286
0	232
0	16
19	395
0	135
0	175
0	267
0	668
0	670
0	674
0	268
0	266
0	276
0	257
0	43
0	270
0	668
0	250
9	41
0	63
1	56
0	17
0	135
14	22
19	16
32	16
8	602
0	319
0	380
0	4
0	0
2	0
5	41
0	10
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
62	3318
71	1651
454	3308
1	0
1	748
53	149
381	314
109	99
27	215
41	27
3	6
0	6
0	7
0	1
0	4
0	1
0	1
0	1
0	0
13	0
7	309
0	274
56	305
1	229
1	536
0	396
14	534
0	70
0	0
1	1161
0	1141
0	1088
0	1108
0	42
1	57
3	36
0	12
6	60
61	352
0	46
1	135
0	128
0	66
0	125
8	251
0	128
30	184
0	124
1	95
0	71
4	0
8	13
2	7
10	914
1	765
0	784
0	850
99	809
1	842
46	939
1	249
2	671
0	261
1	172
0	159
0	71
1	68
0	45
0	44
0	33
9	43
3	22
14	204
50	0
0	0
1	0
2	0
11	0
19	143
0	6
0	6
12	136
0	1
0	5
0	1
0	1
0	0
0	145
3	209
35	93
3	106
0	19
0	18
0	29
0	19
3	19
0	26
0	20
0	22
0	14
1	17
0	17
0	17
0	16
0	5
0	4087
0	3988
3	3868
374	2776
60	2598
0	1460
0	924
375	0
10	35
12	23
5	48
5	40
5	32
62	15
1	1095
0	1117
0	1102
9	805
0	825
0	655
0	706
28	250
0	628
2	435
1	218
0	294
0	343
0	308
13	282
10	61
0	116
4	85
29	134
23	21
6	21
59	12
1	726
0	528
71	699
0	701
4	86
1	687
1	41
9	191
235	4719
18	4820
105	3522
0	3204
21	254
10	517
1	670
16	202
375	1066
0	587
313	562
0	441
5	32
0	0
4	317
3	155
11	97
0	186
8	73
14	270
0	216
0	3542
0	3950
0	3923
0	3259
0	1373
0	3783
0	3930
0	3260
526	3555
93	3854
3	3306
0	3947
0	3288
0	3058
0	3390
0	3503
0	1613
0	1265
80	1203
0	2662
0	1224
0	1356
0	1035
0	919
0	890
0	1370
0	499
24	468
0	1333
0	778
0	810
0	923
0	770
0	780
3	243
5	164
0	683
1	896
0	1027
59	947
0	659
1	560
0	410
0	338
0	369
0	335
0	117
1	124
11	36
0	0
113	0
1	278
312	314
4	93
334	0
0	2543
79	2550
0	554
0	651
40	419
14	214
40	217
0	0
0	6
0	8
0	8
0	8
0	8
0	0
0	0
0	1
0	0
0	0
0	1676
2	1445
40	1450
2	1488
187	521
24	356
4	0
0	7720
52	8606
59	7182
209	5172
1	12753
1	8772
2	9859
0	10213
0	4823
1	4942
0	2055
21	1965
44	1574
41	1952
0	2749
431	454
25	1182
312	273
77	537
0	367
0	369
0	480
0	442
0	435
0	438
0	362
0	360
0	401
0	54
0	388
0	389
0	394
0	185
2	831
19	547
699	783
253	115
294	581
0	227
0	241
82	763
0	19
0	19
0	19
0	0
0	0
0	0
6	37
0	0
1	0
0	0
0	0
0	0
0	2
0	2
0	0
39	818
2	32
10	11
7	3468
0	2871
570	3311
14	492
271	2575
580	2218
1	27
0	22
0	18
0	1950
100	1702
0	2060
0	1661
1	1741
3	276
0	506
12	419
3	2
0	2
17	1
290	3114
55	2385
2	993
4416	804
3	164
109	2085
0	0
46	0
14	0
933	6
136	3170
0	2922
0	3069
0	3072
0	2794
2	2989
0	3079
13	1004
1	397
7	3011
5	483
0	2658
0	592
0	282
2	517
0	3075
14	2057
0	300
0	2784
5	2600
3	196
38	184
0	2557
10	463
13	221
0	242
25	582
0	1119
0	870
18	898
0	514
2	376
0	1
0	12
2	13
0	12
0	12
0	11
0	11
0	9
0	3
0	3
7	6262
0	6077
0	5556
0	5157
0	4814
0	5035
21	5025
0	5035
0	1367
20	1
0	1451
6	11266
0	11288
136	4610
46	1919
1	4
0	1
0	11
36	5701
0	5491
0	2121
44	4578
0	4976
0	4436
0	4867
0	4963
0	5004
0	4408
333	996
0	1675
0	1087
0	350
0	2167
0	525
0	1014
0	1922
4	1648
22	521
79	211
5	158
18	93
897	5527
8	2
8	47
0	0
0	1
9	1398
11	343
0	1391
0	915
1	4124
1	4059
24	3963
13	2005
9	255
2	920
7	583
0	486
0	833
24	532
5	490
2	563
72	668
0	624
17	607
8	346
8	2
2	12171
0	13584
0	14012
0	13059
10	13118
1	13419
0	12971
0	12089
0	13404
0	13104
0	7752
0	13280
0	13279
1	13016
1	13174
5	12798
0	12651
0	11362
3	11740
0	10941
2	11298
3	10876
11	6991
0	6313
178	2573
8	4244
2	2813
1	1788
0	238
0	936
3	0
0	7
1	6
0	3
1	7
2	4
3	18
2	18
17	28
0	19
0	5
0	3
0	1
0	3
0	4
0	0
0	0
0	0
0	0
0	0
0	0
13	232
0	0
0	0
15	467
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
15	474
0	0
0	0
0	0
0	0
0	0
0	0
2	1292
0	223
2	95
0	83
1	81
5	59
0	1100
7	106
0	946
0	152
0	212
0	168
0	209
0	168
4	280
0	233
0	190
0	133
0	110
1	199
1	101
0	999
3	211
10	760
6	751
2	108
34	362
29	4
16	4
0	923
4	2171
23	1486
0	1620
0	1339
883	2277
0	1520
0	2023
1	2020
32	2361
44	1943
0	1382
0	1699
0	1
0	0
0	0
0	164
3380	306
4	0
0	89
18	142
1	59
9	59
21	274
1	265
3	262
0	36
69	152
0	74
15	159
1	166
40	157
0	58
0	28
3	0
89	10
0	10
30	0
0	2424
0	612
0	2697
1	976
63	98
4	1720
9	820
564	1274
13	619
13	866
0	877
0	730
0	650
0	231
0	104
6	73
5	70
3	43
44	22
2	1400
3	1336
0	1335
0	1462
9	1122
17	1050
1	866
4	0
3	0
0	952
0	878
0	721
8	216
18	53
11	28
11	48
3	123
3	299
18	121
0	16
0	68
2	0
0	505
0	505
1	298
1	104
209	275
10	140
88	337
5	49
0	3827
0	4560
104	4555
0	4560
0	4399
40	9553
0	8016
42	2818
0	2906
1184	3881
1214	11877
0	10708
0	2144
6	3979
29	7
22	2146
25	87
77	0
10	0
1	134
0	129
0	504
0	478
0	510
0	494
0	187
0	498
0	181
0	58
0	46
1	93
0	481
4	53
14	440
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
318	27
0	27
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	1
2	1
0	1
0	1
0	0
0	1
0	1
2	42
0	0
0	0
11	91
0	0
0	0
0	0
1	4
0	4
0	4
0	1
0	1
0	1
0	3
0	0
9	7949
0	8242
42	5877
20	665
40	5202
12	832
18	1006
24	400
0	0
1	24
1	24
1	23
0	15
0	23
0	22
0	17
391	2733
10	2733
270	979
25	979
1350	583
0	514
0	429
0	268
0	169
0	411
0	324
8	119
0	39
0	34
0	21
0	34
0	36
0	17
0	15
0	20
0	19
0	37
0	15
1	2
0	20
0	12
3	0
0	0
4	905
0	86
0	2057
0	1626
0	2170
0	3915
0	1386
1	111
0	2543
0	122
0	2774
0	3043
0	3450
0	3299
0	1722
0	2316
0	2099
0	2051
0	2256
4	2919
0	2201
0	533
0	965
1	369
1	1811
0	1681
58	573
0	1579
4	323
0	0
12	106
0	0
0	0
1	29
1	20
1	29
0	11
1351	423
19	404
14	162
0	0
16	0
11	2209
0	2459
0	2486
2	2453
1	2365
1	2468
2	2470
0	2386
0	2364
0	2438
11	2388
0	2429
