UniqueCount	AmbigCount
0	24
0	5
0	556
0	0
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	53
0	9
0	12
0	16
0	4
0	36
10	11
0	150
0	60
0	15
73	35
0	27
0	137
2	23
0	14
3	55
0	0
0	0
0	5
2	705
0	118
1	143
0	125
0	123
0	84
17	50
0	0
0	71
0	0
0	0
0	0
0	0
0	14
0	0
0	7
0	43
3	20
0	9
7	25
0	228
0	174
0	159
0	118
0	148
0	119
0	33
0	126
0	127
0	23
0	22
0	6
0	21
0	30
0	41
0	28
0	1
0	0
0	7
0	2
0	246
0	6
0	3
0	12
0	0
0	0
0	32
0	4
0	0
0	53
0	7
0	0
0	14
0	39
0	7
0	10
0	0
0	0
0	5787
119	11243
2	56710
2	0
1	12906
2	51
440	20504
2	11426
0	1
0	2
7	1204
3	12
0	0
0	0
0	43
0	17
0	16
0	17
0	15
0	17
0	43
0	38
0	17
0	17
0	25
0	17
0	17
0	17
0	16
0	37
0	34
2	6
0	4
3	4
0	7
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	22
0	2
0	2
0	19
5	9
0	8
0	0
30	20
0	12
0	31
0	28
12	61
0	9
0	79
5	95
0	49
0	78
1	18
0	49
0	77
1	46
0	51
1	5
0	28
0	40
0	19
0	45
0	45
0	46
0	28
0	0
0	32
0	35
0	25
1	47
0	60
0	45
0	66
0	45
0	30
0	47
0	33
0	5
0	50
0	67
0	49
1	3
0	9
0	4
0	0
0	35
2	5
0	1
0	1
0	35
0	17
0	28
0	1
0	0
0	0
3	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
34	1079
9	467
39	1031
0	0
0	234
8	30
61	63
23	19
5	44
6	4
4	21
0	19
0	19
0	3
0	9
0	1
0	1
0	1
0	1
2	0
0	51
2	51
5	45
0	38
0	4120
0	3004
168	4120
0	7
0	0
0	1789
0	1739
0	1664
0	1714
0	79
8	96
9	62
1	26
2	73
71	484
0	90
0	66
0	65
0	44
0	64
3	70
0	65
0	70
0	64
3	47
4	47
4	0
2	3
1	0
0	92
0	88
0	92
0	92
17	80
0	89
2	93
0	24
2	68
0	47
0	31
0	29
0	17
1	14
0	10
0	8
0	5
2	5
2	3
1	6
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
1	9
0	0
0	0
0	0
0	0
0	0
0	92
2	132
6	64
1	75
0	41
0	42
0	49
0	46
2	44
0	50
0	36
0	45
0	31
0	35
0	37
0	39
0	39
0	9
0	815
0	787
0	760
68	552
1	500
0	295
0	163
175	0
0	2
2	2
1	6
1	5
2	3
2	1
0	440
0	453
0	443
2	283
0	315
0	247
0	258
1	87
0	226
0	160
0	66
1	97
0	129
0	109
1	102
0	26
0	42
0	36
1	54
4	15
1	1
3	0
0	42
0	33
4	40
0	40
0	3
0	40
0	2
0	14
26	537
3	545
13	400
0	369
2	27
0	88
0	102
2	28
46	112
0	60
26	60
0	50
0	3
0	0
2	78
0	49
1	31
0	57
0	30
1	54
0	32
0	500
0	705
0	704
0	567
0	195
0	642
0	704
0	568
50	552
4	453
0	559
0	704
0	575
0	517
0	600
0	640
0	287
0	187
1	191
0	511
0	190
0	237
0	179
0	129
0	151
0	219
0	51
2	93
0	231
0	160
0	162
0	199
0	171
0	174
0	31
0	18
0	112
0	151
0	145
6	121
0	113
0	110
0	74
0	62
0	67
0	75
0	16
0	20
2	3
0	0
6	0
2	78
117	87
2	24
17	0
0	253
15	253
0	58
0	75
1	40
1	18
3	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	552
0	530
10	530
0	542
2	143
0	39
0	0
0	549
4	649
0	553
4	351
0	1073
0	664
0	774
0	833
0	374
2	417
0	162
3	172
2	139
0	169
0	294
20	51
0	101
7	25
0	48
0	176
0	177
0	202
0	201
0	188
0	198
0	164
0	163
0	174
