UniqueCount	AmbigCount
1	3
0	1
0	947
0	0
0	0
0	2
0	0
0	2
0	2
0	0
0	0
0	0
0	0
2	86
0	10
0	15
0	17
0	5
0	53
0	9
9	301
1	77
0	52
173	68
0	37
0	280
6	56
0	20
6	98
0	0
0	0
0	1
3	1272
0	221
0	280
0	248
0	235
0	146
54	129
1	0
0	122
0	0
0	0
0	0
0	1
0	22
0	2
0	11
2	64
4	47
0	8
19	48
0	358
0	252
0	277
0	223
0	256
0	189
2	79
0	232
0	204
1	80
0	82
0	39
3	20
2	43
0	46
1	33
0	0
0	0
0	11
0	1
0	461
0	11
0	3
0	12
1	2
0	2
2	47
0	3
0	2
0	117
0	11
0	0
0	15
0	91
0	12
0	8
0	0
0	0
2	7476
541	15658
2	79127
4	1
3	17267
0	146
450	29034
0	15058
0	0
0	0
14	2036
0	26
0	0
0	0
0	86
0	33
0	34
0	34
0	33
0	34
0	95
1	90
0	34
0	34
0	54
0	34
0	33
0	34
0	33
0	90
0	89
2	14
0	6
5	6
0	18
0	2
0	3
0	2
0	2
0	4
0	2
0	3
0	3
0	2
1	40
0	4
0	5
0	53
6	23
0	23
0	0
61	44
0	11
0	100
0	93
36	196
6	59
0	241
7	205
0	157
0	209
9	31
0	129
0	206
0	126
0	169
2	17
0	103
0	102
0	34
0	117
0	126
0	128
0	94
0	15
5	96
0	81
0	90
0	127
0	157
0	140
0	168
0	117
0	105
0	119
0	101
0	23
0	117
0	158
0	109
1	21
0	29
0	36
0	15
0	80
4	20
2	2
0	2
0	46
0	23
0	30
0	0
0	0
1	0
4	7
0	1
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
1	0
58	2012
7	857
64	1894
1	0
0	467
14	73
151	146
30	49
11	97
34	20
25	56
0	47
2	53
1	5
0	16
0	3
0	3
0	3
0	1
6	0
1	123
3	115
1	118
3	86
0	7086
0	5306
394	7086
0	3
0	0
1	4663
0	4552
0	4389
0	4500
0	196
4	248
20	158
1	75
18	159
206	1269
0	197
2	168
0	163
0	113
0	162
4	174
0	164
4	167
0	163
13	131
5	114
15	0
9	10
2	1
0	156
0	145
0	153
0	159
46	138
0	152
11	163
0	34
1	120
0	64
0	44
0	49
0	25
0	20
1	17
0	16
0	8
5	9
0	6
0	10
0	0
0	0
0	0
0	0
2	0
0	17
0	0
0	0
1	16
0	0
0	0
0	0
0	0
0	0
0	251
1	389
12	217
4	233
1	78
0	86
0	99
0	96
0	94
0	97
0	70
0	98
0	56
0	64
0	85
0	77
0	76
0	30
0	2075
0	1993
1	1908
93	1279
8	1150
1	774
0	510
357	0
0	8
1	4
0	9
0	8
1	5
8	2
2	959
0	996
0	962
3	628
0	682
0	538
0	576
9	207
0	527
1	365
0	159
0	236
0	279
0	241
4	238
0	58
0	90
2	87
1	128
6	20
2	4
8	1
0	34
0	26
8	33
0	33
0	6
0	31
0	3
0	8
25	705
4	758
13	561
0	505
5	49
4	93
1	126
1	38
52	159
0	91
43	66
0	63
1	2
0	0
6	185
0	88
1	57
0	121
0	43
1	119
0	98
0	1039
0	1428
0	1425
0	1143
0	406
0	1312
0	1433
0	1145
41	1116
11	935
1	1136
0	1428
0	1170
0	1071
0	1222
0	1287
0	557
0	387
6	379
0	1014
0	403
0	501
0	385
0	263
0	309
0	478
0	123
2	193
0	471
0	314
0	314
0	383
0	330
0	328
0	55
0	34
0	244
0	291
0	286
3	236
0	218
0	225
0	148
0	120
0	138
0	141
0	38
0	46
0	2
0	0
4	0
3	194
196	221
0	63
85	0
0	569
20	573
0	122
0	141
2	96
2	46
5	56
0	0
0	2
0	3
0	3
0	2
0	3
0	1
0	1
0	1
0	0
0	1
0	1304
1	1261
15	1259
0	1314
10	342
1	73
0	0
0	1218
14	1492
2	1294
9	839
0	2235
1	1449
0	1751
0	1759
0	830
3	969
0	371
3	375
6	276
1	406
0	558
28	130
0	231
7	62
1	127
0	355
0	362
0	395
0	392
0	374
0	390
0	344
0	337
0	356
0	40
0	356
0	369
0	374
0	188
5	967
0	607
26	834
15	176
17	378
0	222
0	13
58	192
0	19
0	19
0	19
0	1
0	0
0	0
0	3
0	1
0	1
0	1
0	2
0	8
0	67
3	70
1	1
31	270
1	16
