UniqueCount	AmbigCount
0	21
0	6
0	586
0	0
0	1
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	1
2	36
0	6
0	11
0	11
0	1
0	25
3	8
3	129
0	54
0	19
50	27
0	15
0	116
5	24
0	9
5	45
0	0
0	1
0	7
1	749
0	94
0	109
0	99
0	93
0	64
14	42
0	0
0	51
0	0
0	0
0	0
0	1
0	13
0	1
0	6
0	33
2	27
0	2
6	21
0	202
0	147
0	143
0	110
0	135
0	104
1	36
0	112
0	106
3	18
0	24
0	10
0	17
0	27
0	29
0	20
0	0
0	0
0	7
0	3
0	229
0	4
0	2
0	6
0	2
0	2
3	34
0	3
0	2
0	58
0	6
0	0
0	12
0	44
0	5
0	2
0	0
0	0
0	5221
62	10622
1	52281
4	1
0	13217
1	113
293	19256
0	10064
0	0
0	3
5	1058
0	15
0	0
0	1
0	30
0	19
0	15
0	15
0	16
0	15
0	47
0	44
0	15
0	15
0	31
0	15
0	15
0	15
0	16
0	49
0	47
1	7
0	6
1	6
0	12
0	1
0	2
0	1
0	2
0	2
0	1
0	1
0	1
0	1
0	29
0	7
2	7
0	25
2	18
0	16
0	0
15	22
0	3
0	63
0	51
27	133
0	19
0	138
3	90
0	109
0	140
5	22
0	79
0	138
0	74
0	118
0	15
0	65
0	60
0	22
0	71
0	71
0	74
0	54
0	4
2	62
0	44
0	54
0	73
0	108
0	101
0	115
0	71
0	63
0	71
0	59
0	12
0	71
0	107
0	63
1	11
0	20
0	3
0	2
0	42
2	9
0	2
0	2
1	21
0	9
0	16
0	0
0	0
0	0
5	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
57	1238
6	499
42	1167
0	0
0	325
7	36
88	68
24	21
7	47
15	5
11	17
0	15
0	17
0	3
0	6
0	0
0	0
0	0
0	0
0	0
0	36
2	32
4	31
1	23
0	3922
0	3020
168	3922
0	3
0	0
1	2195
0	2132
0	2056
0	2119
0	100
2	117
8	53
0	32
10	78
73	588
0	86
0	54
0	54
0	41
0	54
3	56
0	54
3	58
0	54
4	36
2	43
5	0
2	3
1	0
0	101
0	96
0	100
0	102
17	87
0	100
7	102
0	24
0	77
0	40
0	31
0	31
0	16
0	14
0	12
0	8
0	6
2	7
1	2
1	6
0	0
0	0
0	0
0	0
0	0
0	8
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	112
0	153
11	76
0	87
0	35
0	36
0	39
0	39
0	39
0	39
1	23
0	39
0	24
0	24
0	33
0	33
0	35
0	12
0	1370
0	1304
1	1248
63	784
1	712
0	484
0	338
214	0
0	3
0	1
2	2
0	1
0	0
4	1
1	558
0	582
0	560
0	386
0	413
0	351
0	355
3	125
0	318
1	246
0	108
0	140
0	159
0	134
0	128
0	33
0	58
0	55
3	71
9	20
3	0
1	0
0	23
0	24
3	23
0	22
1	6
0	21
0	3
1	8
14	487
3	504
12	370
0	353
1	29
2	60
2	87
2	21
31	109
0	46
21	47
0	38
0	3
0	0
1	96
0	56
0	26
0	64
0	21
2	62
0	55
0	569
0	798
0	795
0	628
0	221
0	721
0	801
0	628
43	619
1	485
0	612
0	793
0	647
0	600
0	704
0	730
0	320
0	201
1	199
0	570
0	203
0	269
0	225
0	152
0	181
0	284
0	68
1	106
0	268
0	192
0	163
0	229
0	187
0	187
0	26
0	21
0	120
0	170
0	150
1	122
0	131
0	142
0	101
0	86
0	81
0	101
0	27
0	43
1	3
0	0
4	0
0	95
153	111
0	51
46	0
0	279
10	286
0	62
0	77
3	61
0	26
2	26
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	787
3	764
10	763
0	789
7	233
1	49
1	0
0	661
12	832
4	695
5	437
0	1217
0	775
0	969
0	957
0	486
3	586
0	231
0	227
3	175
0	208
0	315
15	67
1	142
3	37
0	69
0	184
0	187
0	207
0	200
0	191
0	198
0	178
0	175
0	189
0	23
0	182
0	187
0	191
0	103
4	665
0	388
16	567
5	136
6	286
0	166
0	6
16	111
0	11
0	11
0	11
0	0
0	0
0	0
0	0
1	0
0	1
0	0
0	1
0	7
0	26
2	30
0	1
7	157
0	12
7	2
2	693
0	495
21	626
1	170
22	397
35	341
0	8
1	7
0	5
0	766
8	644
0	744
0	704
2	715
1	52
0	177
0	211
0	0
0	0
1	0
70	842
2	641
0	254
169	149
0	7
0	199
0	0
3	0
0	0
24	0
16	340
0	306
0	337
0	335
0	304
0	326
0	336
3	50
0	38
0	331
0	52
0	295
0	34
0	13
0	55
0	332
0	221
0	44
0	314
3	292
3	17
3	25
0	280
0	43
0	20
0	18
4	71
0	114
0	92
1	101
0	63
1	52
0	1
0	3
1	2
0	3
0	3
0	1
0	1
0	2
0	2
0	1
0	881
0	827
0	800
0	732
0	686
0	723
1	723
0	723
0	177
2	0
0	197
1	1658
0	1660
22	692
10	249
0	0
0	0
0	3
4	742
0	690
0	199
0	620
0	659
0	590
0	657
0	673
0	657
0	607
8	78
0	119
0	91
0	44
0	210
0	81
0	94
0	129
0	135
0	63
1	30
0	15
3	9
54	621
0	0
2	5
0	0
0	0
1	187
2	28
0	199
0	145
0	1290
2	1252
7	1177
2	718
0	68
0	353
0	207
0	158
0	290
0	199
0	135
0	226
6	299
0	256
3	254
1	157
0	4
0	4268
0	4890
0	5042
0	4653
1	4723
2	4860
0	4674
0	4254
0	4844
0	4721
0	2382
0	4818
0	4827
0	4762
0	4805
0	4672
0	4626
0	4174
5	4373
0	4022
0	4265
0	4156
0	2990
0	2727
10	1103
0	1879
0	1246
0	811
0	84
0	321
2	0
0	3
0	3
0	3
0	3
0	2
0	4
0	4
2	6
0	4
0	2
0	2
0	1
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
4	11
0	0
0	0
0	17
0	0
0	2
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
2	15
0	1
0	1
0	0
0	1
0	0
0	0
0	121
0	23
0	7
0	9
0	9
0	9
0	103
0	14
0	96
0	17
0	21
0	18
0	21
0	18
0	20
0	23
0	19
0	14
0	14
0	17
0	10
0	89
0	13
0	71
0	70
0	10
2	23
2	0
1	0
0	135
2	173
4	214
0	239
0	188
35	276
0	226
0	293
0	293
0	297
1	284
0	193
0	212
0	0
0	0
0	0
0	11
302	26
0	0
0	7
0	15
1	1
3	1
2	18
0	18
0	18
0	6
10	11
0	7
7	11
0	12
6	9
0	4
0	2
0	0
3	0
0	0
2	0
0	965
0	334
0	1179
0	583
5	46
0	998
0	507
82	767
4	349
0	186
0	192
0	165
0	165
1	70
0	31
0	16
0	17
0	20
2	2
0	43
0	39
0	39
0	42
0	34
3	24
0	16
0	0
