UniqueCount	AmbigCount
0	10
0	2
0	567
0	0
0	0
0	1
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	29
0	4
0	8
0	11
0	4
0	13
0	11
0	154
0	48
0	22
54	32
0	21
1	118
2	26
0	15
5	48
0	0
0	0
0	3
2	717
0	122
0	141
0	133
0	123
0	87
19	38
0	0
0	80
0	0
0	0
0	0
0	0
0	16
0	2
0	9
0	34
0	26
0	10
4	13
0	166
0	117
0	120
0	95
0	115
0	82
0	40
0	96
0	91
1	26
0	30
0	8
0	25
0	37
0	28
0	36
0	0
0	1
0	8
0	0
0	232
0	4
0	0
0	8
0	2
0	2
4	31
0	1
0	2
0	54
0	9
0	0
0	10
0	46
0	8
0	11
0	0
0	0
0	4921
112	10097
4	45912
4	3
0	11749
0	92
259	18463
2	9729
0	0
0	0
10	999
0	10
0	0
0	0
0	29
0	19
0	17
0	17
0	18
0	17
0	46
0	41
0	17
0	17
0	24
0	17
0	16
0	17
0	18
0	48
0	44
3	10
0	5
3	5
0	6
0	0
0	0
0	1
0	3
0	3
0	1
0	1
0	2
0	2
1	12
0	4
1	5
0	24
9	16
0	16
0	0
39	18
0	3
0	70
0	68
25	121
2	12
0	127
2	81
0	108
0	125
1	10
0	77
0	125
0	78
0	113
0	6
0	69
1	57
0	14
0	73
0	78
0	78
0	68
0	1
0	46
0	47
0	52
0	79
0	103
0	100
0	109
0	72
0	73
0	76
0	71
0	5
0	77
0	105
0	72
0	4
0	14
1	4
0	1
0	47
4	12
0	1
0	1
0	22
0	15
0	18
0	0
0	0
0	0
2	5
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
37	1246
4	522
38	1176
1	0
0	299
6	39
86	72
14	20
5	52
12	8
6	20
0	19
3	17
0	2
0	6
0	1
0	1
0	1
0	0
0	0
1	61
5	57
5	54
1	40
0	4280
0	3167
222	4280
0	2
0	0
1	2971
0	2902
0	2783
0	2852
0	109
4	133
8	75
1	39
10	103
80	879
0	149
0	120
0	119
0	83
0	119
2	119
0	121
4	120
0	121
12	88
3	89
9	0
3	5
0	0
0	119
0	109
0	114
0	114
21	99
0	110
8	118
0	23
0	83
1	43
0	29
0	27
0	18
0	15
0	11
0	9
0	5
0	4
0	2
0	8
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	6
0	0
0	0
0	0
0	0
0	0
0	205
4	296
13	146
1	160
0	76
0	72
0	83
0	87
0	86
0	86
0	65
0	85
0	61
0	62
0	69
0	67
0	74
0	23
0	1366
0	1313
0	1254
57	785
4	719
1	497
0	342
235	0
3	5
1	2
0	6
0	5
0	4
6	0
0	553
0	576
0	562
0	401
0	399
0	322
0	332
2	116
0	304
1	229
0	109
0	149
0	154
0	127
0	118
0	33
0	51
0	52
1	56
9	10
0	2
4	0
0	29
0	22
4	26
0	26
1	5
0	28
0	2
0	10
14	460
4	470
5	348
0	301
3	23
1	55
1	71
3	21
25	95
0	52
11	55
0	37
0	1
0	0
3	100
0	48
0	30
0	61
0	27
0	71
0	57
0	611
0	845
0	841
0	669
0	234
0	762
0	846
0	669
28	651
1	539
1	651
0	845
0	684
0	633
0	726
0	759
0	334
0	228
1	225
0	610
0	227
0	306
0	235
0	162
0	190
0	298
0	65
2	100
0	276
0	187
0	180
0	227
0	192
0	194
0	18
0	14
0	137
1	171
0	155
3	129
0	138
0	141
0	106
0	84
0	85
0	95
0	26
0	32
0	5
0	0
8	0
1	77
113	92
2	35
37	0
0	288
9	290
0	59
0	73
0	47
0	25
2	25
0	0
0	0
0	1
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	768
0	734
4	729
0	759
5	196
0	46
0	0
0	737
7	891
3	769
2	507
0	1343
0	849
0	1025
0	1079
0	442
0	553
0	212
3	211
1	165
0	198
0	333
16	61
0	129
7	27
2	63
0	206
0	208
0	235
0	237
0	222
0	237
0	193
0	191
0	204
0	27
0	203
0	216
0	218
0	99
0	621
0	397
12	559
10	94
8	233
0	150
0	5
34	128
0	10
0	10
0	10
0	0
0	0
0	0
0	0
0	3
1	0
0	3
0	3
0	11
0	58
3	63
0	3
7	176
0	6
2	3
5	683
0	512
28	622
1	145
22	423
25	376
0	8
0	10
0	7
0	745
3	639
0	729
0	676
0	702
0	37
0	158
0	229
1	0
0	0
1	0
65	766
0	582
0	226
181	140
0	11
3	205
0	0
4	0
0	0
24	0
11	340
0	309
0	328
0	328
0	304
0	323
0	321
8	62
0	32
0	317
0	42
0	285
0	30
1	17
0	45
0	327
1	220
0	31
0	303
2	285
3	13
6	16
0	277
1	41
4	22
0	27
2	73
0	112
0	99
5	98
0	55
2	40
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
1	0
0	0
1	931
0	890
0	859
0	783
0	732
0	757
0	757
0	757
0	233
7	0
0	159
1	1428
0	1434
22	572
17	234
1	1
0	0
0	1
3	760
0	720
0	204
3	629
0	686
0	603
0	677
0	699
0	679
0	624
8	78
0	119
0	74
0	32
0	216
0	57
0	84
0	133
0	153
0	85
1	32
0	16
1	15
49	656
0	0
0	2
0	0
0	0
0	155
3	26
0	164
0	119
0	1210
0	1180
8	1128
1	673
0	75
0	339
1	223
0	159
0	291
1	183
1	133
0	219
9	260
0	233
6	231
1	149
0	5
1	4362
2	4919
0	5088
0	4738
0	4765
0	4881
0	4705
0	4268
0	4869
0	4764
0	2527
0	4856
0	4845
0	4774
0	4817
0	4706
0	4661
0	4206
7	4380
0	4069
0	4257
4	4123
0	2868
0	2586
9	1019
0	1807
0	1205
0	730
0	75
0	335
1	0
0	2
0	2
0	1
0	2
1	1
0	0
0	0
3	0
0	0
0	1
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1	5
0	0
0	0
2	32
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	17
0	0
0	0
0	0
0	0
0	0
0	0
0	99
0	27
0	13
0	13
0	13
0	8
0	77
0	12
0	63
0	17
0	19
0	17
0	19
0	17
0	23
0	21
0	18
0	13
0	12
0	17
0	10
0	65
0	16
0	40
0	45
0	3
1	14
1	0
0	0
0	151
0	211
1	224
0	251
0	203
44	278
0	242
0	308
2	305
0	314
1	301
0	211
0	220
0	0
0	0
0	0
0	16
285	25
0	0
0	15
0	9
0	1
0	1
1	26
0	23
1	25
0	5
3	12
1	7
10	20
0	20
8	15
0	6
0	8
0	0
9	0
0	0
2	0
0	881
0	309
0	1062
0	521
7	45
1	872
2	450
91	666
6	308
1	228
0	234
0	207
0	211
1	87
0	39
1	28
0	24
0	22
3	1
0	42
0	38
0	38
0	48
0	30
4	32
0	21
0	0
0	0
0	312
0	289
0	227
1	86
4	25
1	24
0	17
1	40
1	80
1	33
0	8
0	16
2	0
0	36
0	36
0	107
1	37
66	108
2	39
39	129
1	15
0	702
0	831
28	826
0	831
0	792
9	1752
0	1414
0	481
0	504
169	717
220	1955
0	1792
0	363
0	708
9	0
3	385
8	38
38	0
0	0
0	73
0	77
0	287
0	282
0	293
0	286
0	118
0	291
0	100
0	45
0	37
0	52
0	279
1	33
6	243
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
2	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	1
0	0
0	2
0	0
0	0
0	0
0	0
0	1
3	1
0	1
0	0
0	1
0	1
0	1
39	378
0	378
21	259
9	259
61	74
0	146
0	94
0	54
0	33
0	131
0	84
0	31
1	421
0	378
0	188
0	379
0	383
0	134
0	130
0	156
0	174
0	403
1	95
4	18
0	158
1	93
4	0
0	0
0	70
0	8
0	151
0	130
0	165
0	266
0	108
0	9
0	184
0	8
0	204
0	214
1	231
0	231
0	121
0	162
0	154
0	144
0	150
0	202
0	153
0	35
0	64
0	34
0	132
0	125
3	37
0	123
1	20
0	0
1	6
0	0
0	0
0	6
0	5
0	6
0	3
456	93
0	91
0	37
0	0
0	0
3	397
0	453
0	456
0	450
0	422
0	449
0	449
0	425
1	419
0	450
0	427
0	434
0	440
0	382
0	403
0	389
0	25
1	285
0	123
1	274
0	28
0	36
0	180
0	96
0	54
1	44
0	4
0	108
0	105
0	109
5	109
0	109
0	110
0	109
0	109
1	11
1	17
3	282
8	285
0	285
0	277
0	277
0	269
0	273
0	272
1	273
2	142
0	34
0	1
0	4
0	1
1	13
1	4
0	4
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	46
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	18
0	18
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	44
0	45
0	91
0	108
0	106
0	82
0	3
1	4
5	4
0	54
1	9
0	324
0	342
0	2642
0	2684
0	2646
0	114
0	145
0	6
2	149
0	4
0	256
0	106
1	240
0	2628
0	405
0	8
0	781
0	2569
0	259
0	1303
0	2712
0	289
0	2632
3	442
0	247
0	833
0	2662
0	269
1	286
11	2609
2	243
0	90
0	2682
1	2640
1	783
0	871
0	217
0	76
0	2470
0	153
0	925
0	1742
0	118
2	50
0	303
1	2156
0	2103
0	2174
2	3
0	0
0	1
0	1
0	2
0	0
0	1949
1478	4140
35	4142
0	4058
0	3262
1	2863
0	1953
0	1951
0	0
7	10
5	99
0	4
6	6
5	96
0	4
2	1
0	11
1	11
233	508
0	13
3	483
0	230
4	10
0	0
1	1
0	0
49	0
0	409
3	409
0	390
0	390
0	390
0	396
0	396
0	239
0	18
0	0
0	37
0	1
0	1
15	15
0	1
0	1
0	3
0	2
0	2
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	1
1	0
0	0
0	0
0	1
0	1
0	5
2	14
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	2
0	0
0	13
0	20
0	20
0	20
0	20
0	20
0	20
0	20
0	20
0	20
0	20
0	20
0	20
0	20
0	20
0	15
0	16
0	4
0	1
0	3
0	2
0	2
0	1
0	3
0	3
0	1
0	1
0	1
0	0
238	133
0	37
1	14
0	10
0	17
0	0
0	0
0	2
0	2
0	2
0	1
2	178
0	70
0	62
0	62
24	107
6	79
0	64
0	37
0	358
11	362
0	79
0	62
0	40
269	42
0	42
32	90
1	2
0	87
4	28
0	66
0	64
6	54
0	16
0	244
0	710
0	702
0	543
0	565
0	663
0	667
0	670
2	668
1	385
0	556
0	671
0	692
0	467
0	506
0	179
0	146
15	164
1	99
0	128
0	50
0	105
0	71
0	72
0	62
5	5
0	0
0	0
0	3
0	0
0	0
1	74
3	0
1	146
3	81
0	134
0	80
0	182
2	88
0	89
0	40
0	113
0	139
0	78
0	78
0	137
1	115
0	99
0	57
0	58
0	49
0	70
0	7
0	2
0	3
0	3
0	3
0	3
0	1
0	3
0	3
0	3
0	6
0	3
0	1
0	1
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
164	46
12	46
0	17
1	0
0	81
0	3
0	81
0	78
0	78
0	1
0	1
0	0
0	10
0	0
0	0
0	0
0	0
108	38
0	4
0	17
0	18
1	0
0	1731
0	663
0	2337
2	1864
1	2337
3	886
0	2301
0	1963
1	957
1	1668
0	0
0	2
1	24
0	0
0	0
6	7
0	7
0	4
0	0
0	0
0	423
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	1728
3	1730
0	1657
17	1586
0	83
0	524
2	1059
0	106
2	421
0	67
0	117
2	35
3	34
0	63
0	127
0	66
5	118
0	14
0	8
2	4
0	22
3	10
2	1
1	1
0	1
0	0
0	0
0	555
0	1
0	0
0	0
0	0
0	0
0	28760
26	24834
1	26922
0	27894
0	21142
3	8612
0	9595
0	8249
0	6661
0	5038
0	3260
0	2839
0	2843
9	3120
22	3180
2	12
0	0
2	0
0	0
0	142
0	7
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
527	359
7	76
54	267
0	243
0	243
0	246
0	243
0	206
0	162
0	104
0	0
167	93
1	0
0	6
119	16
2	2
0	2
0	1
0	0
0	0
0	0
2	2
0	10
0	10
0	10
0	2
0	8
317	579
1	540
0	284
33	40
0	20
0	40
0	31
1	0
3	12
0	12
0	11
2	11
0	0
0	0
104	181
2	0
2	162
64	66
0	137
1	0
2	20
0	150
1	69
0	2529
7	2581
0	189
0	2509
0	2557
2	341
1	2568
0	4
0	2580
3	2493
0	2556
8	1561
0	1818
3	267
0	112
0	262
10	632
0	162
0	79
0	172
17	1671
20	0
0	0
59	0
0	1625
0	1576
0	672
34	1457
0	1642
0	100
0	0
1	5
0	0
65	135
13	135
0	83
0	49
0	0
0	0
1	43
59	126
0	109
0	94
0	24
1	0
6	34
0	79
44	108
0	6
1	4
0	0
0	0
0	0
0	8
1	5
0	0
9	614
1	731
0	731
1	82
0	21
0	101
5	116
0	49
0	86
0	24
0	0
0	0
0	0
0	215
0	213
0	420
1	20
0	273
0	267
0	262
0	265
0	417
0	179
0	4
0	15
0	362
0	360
0	359
0	0
0	9
0	12
0	21
0	21
0	75
0	17
0	0
0	2
0	2
0	0
0	16
1	22
0	0
0	2
0	2
0	1
0	410
2	2
258	1023
0	181
0	432
0	278
0	496
2	141
0	389
0	131
3	0
0	23
0	11
0	37
0	19
0	4
12	63
0	6
1	41
0	35
0	43
0	3
431	271
1	145
36	221
3	8
0	3
216	66
2	66
0	2
0	0
0	0
29	94
0	3
0	5
6	86
1	3
6	67
0	20
0	11
0	0
0	0
0	0
1	9
0	9
0	1
0	9
0	8
0	0
0	442
0	1594
0	653
0	661
1	962
0	275
0	492
2	531
0	2076
0	721
0	532
0	1213
0	731
0	532
0	650
0	707
0	442
0	639
3	155
0	376
0	396
0	338
0	297
0	135
0	174
0	133
0	63
0	301
0	507
0	325
0	133
3	44
0	38
0	174
0	80
0	27
4	13
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	393
260	921
0	257
3	233
0	485
0	165
1	908
0	971
9	445
0	68
12	94
0	112
0	102
0	56
2	24
0	68
0	118
3	0
1	4
1	4
0	388
1	398
0	870
0	885
0	879
0	847
0	864
2	421
1	84
0	85
1	46
5	60
0	16
0	224
0	121
1	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
229	103
1	72
0	39
8	23
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	7
0	11
0	39
1	32
1	15
0	11
0	3
0	1
0	257
0	105
0	327
0	322
0	147
0	131
0	260
0	76
4	60
0	161
12	402
0	411
0	411
0	348
0	351
6	324
0	303
0	279
0	215
1	217
0	82
78	433
3	197
0	333
8	32
0	56
0	39
0	37
2	2
0	63
0	50
0	61
0	52
0	43
0	46
0	43
0	49
0	24
0	19
0	2
0	2
3	0
0	2
0	2
0	2
0	0
0	1
0	0
0	431
0	407
0	407
0	425
0	152
0	139
0	156
0	151
0	128
0	130
0	87
0	49
0	39
1	34
0	28
3	21
0	22
0	8
2	0
1	365
0	377
3	30
12	190
0	167
1	64
1	60
1	72
2	19
0	15
0	4
0	0
0	0
0	0
0	0
0	0
1	6
0	4
0	4
1	1
2	1
0	2
1	4
0	0
0	0
176	793
0	783
6	732
0	224
0	121
189	600
0	144
1	164
2	77
0	151
0	61
1	288
0	0
0	1151
0	1151
0	1161
4	340
7	1167
1	645
0	91
0	88
0	109
0	1148
0	1180
0	1135
9	234
0	1108
0	1087
0	1147
0	43
0	1166
0	24
0	72
0	1160
0	1164
0	1190
0	1167
0	1167
0	1176
0	82
0	1094
0	97
0	973
2	949
0	605
0	558
0	0
0	170
82	340
9	306
0	292
2	84
2	174
2	87
0	0
0	0
0	0
56	1197
0	1183
0	760
0	815
0	735
0	0
0	0
0	0
0	0
0	1306
0	127
3	1249
0	69
0	0
0	0
0	0
0	458
0	459
0	2
0	5
0	366
0	150
0	144
0	59
0	17
0	14
0	199
0	198
0	99
0	4
0	11
0	11
0	85
0	8
0	16
0	6
0	0
0	2
0	2
0	0
71	53
0	21
0	42
0	10
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	7
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	64
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	1
0	3
0	3
0	1
0	1
0	0
0	0
0	14
0	0
0	0
0	0
0	1
0	1
0	1
0	3
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
