UniqueCount	AmbigCount
0	31
0	10
0	555
0	0
0	1
0	2
0	0
0	1
0	1
0	0
0	0
0	0
0	0
2	51
0	10
0	12
0	23
0	10
0	31
2	11
0	168
1	48
0	25
63	34
0	21
0	125
1	33
0	14
6	62
0	0
0	1
0	11
2	737
0	154
0	164
0	139
0	136
0	96
13	56
0	0
0	92
0	0
0	0
0	0
0	0
0	16
0	1
0	7
1	40
1	29
0	14
7	24
0	189
0	144
0	140
0	114
0	136
2	109
1	45
0	122
0	117
1	26
0	23
0	7
0	20
0	31
0	41
0	29
0	0
0	0
0	7
0	1
0	244
0	3
0	1
0	10
0	1
0	1
0	31
0	3
0	1
0	51
0	7
0	0
0	12
0	42
0	8
0	14
0	0
0	0
0	7720
221	16772
1	63673
1	2
1	18029
0	58
628	29808
1	15279
0	0
0	1
7	1078
0	14
0	0
0	1
0	30
0	13
0	12
0	12
0	12
0	12
0	48
0	48
0	12
0	12
0	19
0	12
0	12
0	12
0	12
0	48
0	49
1	2
0	1
1	1
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	15
1	1
0	1
0	32
7	14
0	14
0	0
27	15
0	4
0	62
0	57
14	87
4	17
0	100
3	81
0	81
0	92
2	12
0	72
0	92
1	71
0	83
2	8
0	59
0	54
0	15
0	63
0	72
0	73
0	58
0	2
1	53
0	45
0	49
0	71
0	76
0	69
0	87
0	64
0	60
0	66
0	62
0	6
0	68
0	82
0	61
0	6
0	19
0	8
0	2
0	45
2	16
2	1
1	1
0	37
0	25
0	30
1	0
0	0
0	0
6	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
40	1722
8	768
50	1661
0	0
0	374
10	46
88	64
8	14
6	50
17	9
2	8
0	9
1	10
0	2
0	3
0	0
0	0
0	0
0	0
4	0
0	94
7	92
5	88
2	77
0	5296
0	3897
205	5295
0	10
1	0
0	1339
0	1310
0	1243
0	1272
0	48
1	64
4	36
2	14
7	52
44	348
0	64
0	36
0	33
0	23
0	33
1	35
0	33
1	36
0	32
0	26
0	25
8	0
6	4
0	0
1	130
0	110
0	121
0	125
15	108
0	121
4	134
0	33
0	107
0	60
0	39
0	42
0	16
3	15
0	10
0	12
0	8
5	7
1	5
0	12
0	0
0	0
0	0
0	0
0	0
1	12
0	0
0	0
0	8
0	0
0	0
0	0
0	0
0	0
0	73
1	102
5	46
0	55
0	21
0	20
0	25
0	25
1	22
0	26
0	15
0	24
0	14
0	15
0	20
0	19
0	21
0	7
0	1006
0	964
3	923
49	630
5	582
0	350
0	245
285	0
0	2
0	2
0	2
0	1
0	1
6	0
1	560
0	584
0	561
1	355
0	387
0	330
0	325
4	103
0	280
0	230
0	79
0	132
0	158
0	133
0	134
0	42
0	72
1	54
6	73
7	17
1	1
2	1
0	29
0	21
5	28
0	28
1	3
0	28
0	1
0	5
14	375
2	379
9	275
0	260
0	13
0	51
0	61
1	24
21	77
0	46
15	48
0	40
2	2
0	0
1	128
0	63
0	42
0	86
1	36
2	85
0	60
0	690
0	941
0	939
0	746
0	284
0	836
0	940
0	747
36	715
4	598
0	732
0	939
0	748
0	697
0	795
0	835
0	378
0	245
0	246
0	647
0	262
0	299
0	245
0	159
0	182
0	312
0	73
1	97
0	279
0	185
0	190
0	242
0	219
0	219
0	22
0	11
0	160
0	193
0	167
3	136
0	147
0	163
0	108
0	82
0	78
0	99
0	7
0	32
0	2
0	0
14	0
0	85
140	93
1	31
8	0
0	298
14	304
0	68
0	68
3	47
1	20
1	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	829
0	794
10	794
0	812
8	215
1	60
0	0
0	607
5	711
0	593
5	404
0	1025
0	684
0	814
0	807
0	385
3	456
0	183
0	166
0	140
0	150
0	254
16	41
3	115
4	25
0	48
0	234
0	234
0	280
0	264
0	251
0	259
0	221
0	221
0	247
0	38
0	233
0	239
0	245
0	130
2	771
0	472
17	672
9	131
3	305
0	188
0	2
28	113
0	5
0	5
0	5
0	0
0	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
7	258
1	16
4	2
0	1412
0	1061
47	1256
1	277
36	851
39	735
0	14
0	15
0	13
0	1372
9	1188
0	1335
0	1219
0	1256
2	96
0	298
2	319
0	0
0	0
2	0
123	858
0	666
0	256
258	130
1	13
8	148
0	0
18	0
1	0
19	1
6	327
0	306
0	322
0	325
0	311
1	322
0	320
9	65
0	23
0	315
0	38
0	282
0	35
0	14
0	38
0	321
3	205
0	24
0	298
0	274
1	13
2	15
0	267
0	26
1	17
0	27
1	60
0	114
0	91
2	110
0	68
0	53
0	0
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	1
0	1
3	1212
0	1140
0	1080
0	982
0	900
0	959
0	959
0	959
0	311
0	0
0	143
2	1261
0	1260
14	535
7	208
0	0
0	0
0	1
10	1044
0	975
0	267
1	841
0	910
0	802
0	908
0	933
0	904
0	833
4	97
0	146
0	124
0	51
0	274
0	98
0	97
0	145
0	176
3	107
0	37
0	22
1	19
56	852
0	0
1	4
0	0
0	0
1	144
1	26
0	141
0	86
0	1829
0	1792
8	1691
3	1028
1	102
1	534
3	332
0	226
0	464
4	282
1	190
0	343
8	426
0	361
4	349
1	222
1	1
0	3731
0	4211
0	4361
0	4043
0	4093
0	4201
0	4029
0	3705
0	4177
0	4089
0	2055
0	4166
0	4161
0	4098
0	4148
0	4049
0	4027
0	3577
9	3794
0	3499
2	3702
1	3605
1	2601
0	2355
9	895
0	1564
0	1083
1	684
0	75
0	314
2	0
0	0
0	0
0	0
0	0
0	0
1	2
0	2
6	4
0	3
0	9
0	8
0	0
1	3
2	2
0	0
0	0
0	0
0	0
0	0
0	0
2	12
0	0
0	0
4	33
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	18
0	0
0	0
0	0
0	0
0	0
0	0
0	162
0	26
0	16
0	13
0	13
1	11
0	131
0	8
0	117
0	13
0	23
0	16
0	21
0	16
0	39
0	26
0	21
0	10
0	8
0	26
0	12
0	124
0	32
0	91
0	82
1	15
4	14
0	0
0	0
0	171
0	233
2	246
0	275
0	214
55	336
0	279
0	347
0	350
5	361
7	339
0	245
0	245
0	0
0	0
0	0
0	16
419	38
0	0
0	9
3	22
0	2
0	2
0	18
1	15
0	17
0	3
1	10
1	3
5	17
0	17
1	9
0	3
0	3
0	0
5	0
0	0
0	0
0	784
0	280
0	931
0	468
4	43
0	791
1	393
78	597
5	264
3	233
0	237
0	199
0	186
4	80
2	42
0	25
2	23
0	24
2	0
0	16
0	15
0	15
0	18
0	14
0	11
0	8
0	0
0	0
0	304
0	289
0	242
0	74
1	19
3	24
0	27
0	55
0	74
1	24
0	0
0	9
0	0
0	15
1	15
2	69
0	15
45	73
1	36
32	95
1	13
0	350
0	434
7	433
0	434
0	386
6	890
0	697
2	236
0	245
107	352
97	936
0	862
0	162
1	362
0	2
1	190
3	23
10	0
1	0
0	62
0	60
0	226
0	216
0	229
0	222
0	85
0	223
0	73
0	35
0	29
0	41
0	215
0	27
1	187
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	1
2	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	19
0	21
0	16
0	2
0	13
0	4
1	5
0	3
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
30	200
0	200
23	252
12	252
78	67
1	133
0	93
0	62
0	44
0	129
0	79
0	34
0	37
0	34
0	18
0	35
0	35
0	14
0	14
0	16
0	16
0	35
0	11
0	3
0	16
0	10
1	0
0	0
0	67
0	6
0	140
0	115
0	153
0	296
0	95
0	4
0	171
0	5
0	206
0	225
0	268
0	257
0	126
0	175
0	151
0	143
0	173
0	225
0	161
0	42
0	65
0	14
0	129
0	116
7	28
0	116
0	16
0	0
1	4
0	0
0	0
0	1
0	1
0	1
0	0
596	156
1	151
1	64
1	0
0	0
1	379
1	445
0	453
0	446
0	435
0	449
0	449
1	422
0	436
0	443
1	432
0	440
0	428
0	361
0	390
0	399
0	24
0	298
0	144
5	292
0	33
0	57
0	191
0	104
0	75
0	60
0	6
0	143
0	145
1	140
1	143
1	142
0	145
0	143
0	141
1	10
1	25
1	275
3	277
0	280
0	271
0	274
0	260
0	261
0	260
0	261
0	142
0	30
0	1
0	1
0	1
2	9
4	7
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	45
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	14
0	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	32
0	33
0	105
1	116
0	113
0	96
3	6
0	10
1	8
0	67
0	7
0	256
0	272
0	2253
0	2262
0	2258
0	94
0	123
0	10
6	99
0	0
0	212
0	90
1	193
0	2230
0	296
0	7
0	640
0	2202
0	194
0	1040
0	2293
0	223
1	2275
6	324
0	214
0	710
0	2245
0	205
0	228
10	2206
3	196
0	73
0	2260
1	2251
1	661
0	739
0	181
0	60
2	2120
0	125
0	761
0	1466
0	91
1	37
0	259
3	1873
0	1833
0	1901
0	3
0	1
0	3
0	3
0	1
0	1
0	2243
2262	5173
47	5171
0	5046
0	3890
1	3423
0	2246
0	2239
0	0
1	7
0	25
0	1
2	2
1	24
0	0
0	0
0	0
0	0
243	658
0	13
10	627
2	272
2	10
1	4
1	4
0	0
1	0
0	551
5	551
1	532
0	531
0	531
0	524
0	524
0	337
0	42
2	0
2	51
0	0
0	0
5	31
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	16
0	23
0	6
0	6
0	6
0	6
0	2
0	2
0	3
0	2
0	2
0	3
0	3
0	0
0	1
0	1
0	1
0	2
0	0
0	17
0	28
0	29
0	29
0	29
0	28
0	31
0	29
0	29
0	29
0	29
0	29
0	29
0	29
0	29
0	23
0	26
0	5
0	4
0	3
0	3
0	3
0	2
0	3
0	3
0	1
0	3
0	1
0	0
383	151
1	42
0	24
0	17
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	180
0	67
0	53
0	53
28	118
6	88
0	76
0	50
0	455
11	455
0	76
0	57
0	37
231	34
0	34
22	78
2	0
0	73
8	23
0	46
0	48
4	46
0	13
0	389
0	1011
0	984
0	753
0	780
0	943
0	918
0	932
2	947
3	511
0	754
0	935
0	971
0	621
2	704
0	273
0	230
24	246
0	139
0	194
0	82
0	161
0	114
0	114
0	92
0	10
0	0
0	0
0	3
0	0
0	0
0	60
3	0
0	102
0	67
0	116
0	65
0	134
0	78
0	66
0	34
0	103
0	100
0	66
0	65
0	108
0	95
0	76
0	63
0	65
0	53
0	51
4	11
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	10
0	2
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
126	39
8	39
1	15
2	0
0	102
0	4
0	102
0	101
0	101
0	0
0	0
0	1
0	13
3	0
0	0
0	0
0	0
58	34
0	6
0	11
0	10
0	0
0	1793
1	705
0	2473
1	1956
0	2482
7	958
1	2446
0	2024
1	1007
2	1783
0	0
9	1
4	28
0	0
0	0
15	9
0	8
0	4
0	5
0	0
0	546
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1733
4	1734
0	1603
16	1541
0	88
0	546
2	1079
0	104
0	473
1	64
0	118
7	24
0	25
0	56
0	178
0	57
6	171
0	10
0	21
1	15
0	50
7	18
0	0
0	0
1	0
0	0
0	0
0	674
0	1
0	0
0	0
0	0
0	0
0	20430
21	17927
0	18924
0	19861
3	15023
0	5885
0	6667
0	5795
2	4253
1	3686
0	2099
1	1999
0	2009
6	1920
18	1967
1	12
0	0
3	0
0	0
0	256
0	5
0	0
0	0
0	0
0	0
2	3
0	0
0	0
0	2
0	0
0	0
373	296
4	59
28	202
0	183
0	183
0	183
0	184
0	159
0	136
1	83
0	0
59	83
1	2
0	5
252	18
2	0
0	0
0	0
0	0
0	0
0	0
1	4
1	28
0	28
0	28
7	4
0	24
166	404
1	392
0	183
39	43
0	21
0	43
0	33
2	0
1	10
0	10
0	10
0	14
0	0
0	0
138	191
3	1
3	250
93	99
0	228
0	2
1	33
0	167
0	83
0	2356
11	2403
0	220
0	2336
0	2380
5	346
0	2373
3	8
0	2397
4	2309
0	2374
5	1467
0	1710
1	227
0	115
0	195
6	551
0	114
0	72
0	185
17	1551
8	0
0	0
57	0
4	1682
0	1618
1	742
30	1494
0	1690
0	100
0	0
1	5
0	0
62	184
11	184
0	112
0	75
0	0
0	0
1	52
136	175
0	163
0	134
0	31
2	1
8	58
0	134
49	174
0	10
0	10
1	0
0	0
0	0
0	19
1	4
0	0
12	700
2	808
0	808
1	99
0	19
0	114
4	118
0	63
3	97
0	23
0	0
0	0
0	0
0	189
0	189
0	286
0	21
0	181
0	180
0	177
0	177
0	279
0	141
0	3
0	11
0	230
0	230
0	230
0	0
0	8
0	5
0	10
0	10
0	46
0	3
0	0
0	2
0	5
0	0
1	20
0	19
0	0
0	1
0	1
0	0
0	598
0	9
399	1585
0	268
0	622
0	392
3	739
0	253
0	640
0	288
0	0
0	34
0	15
2	61
0	37
0	7
12	94
0	5
3	66
0	58
0	62
0	2
628	406
2	203
82	330
0	7
2	0
171	43
0	43
0	0
0	0
0	0
51	167
0	3
0	9
13	155
0	6
5	110
3	26
0	26
0	0
0	0
0	0
0	6
0	8
0	0
0	8
0	7
0	0
0	524
0	2039
0	824
1	800
0	1136
0	339
10	600
4	667
0	2657
0	888
0	638
0	1629
0	891
0	663
0	792
0	894
0	554
0	859
1	190
0	496
0	536
0	432
0	387
1	215
0	238
0	170
0	58
0	379
0	642
0	455
0	213
1	78
1	71
0	271
0	73
0	27
3	16
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	600
453	1460
2	383
2	317
0	812
3	342
0	1066
0	1135
7	517
1	94
11	103
0	127
0	113
0	69
5	25
0	97
0	125
0	0
1	6
2	6
